"Dictionary (Translation on Storefront side)","Dictionnaire (traduction coté front office)"
"Embedded (Translation on Admin side)","Embarqué (traduction coté back office)"
"Translation Strategy","Stratégie de la traduction"
Translations,Traductions
"Translation files.","Fichiers de traduction."
